Description:
Start date: 2022-06-03 00:00:00
End date: 2022-09-06 00:00:00
Sampling interval: 30T
Animal: Animal 8
Tag: 201610060101
Sex: Male
Cage: 4

Data:
date, duration, values, day
2022-06-03 21:00:00,437.503,3,2022-06-03
2022-06-03 21:30:00,509.165,1,2022-06-03
2022-06-03 22:00:00,465.331,7,2022-06-03
2022-06-03 22:30:00,240.128,5,2022-06-03
2022-06-03 23:00:00,159.36,4,2022-06-03
2022-06-03 23:30:00,995.823,2,2022-06-03
2022-06-04 00:00:00,69.329,1,2022-06-04
2022-06-04 00:30:00,289.921,3,2022-06-04
2022-06-04 01:00:00,423.868,3,2022-06-04
2022-06-04 01:30:00,859.32,8,2022-06-04
2022-06-04 02:00:00,221.335,4,2022-06-04
2022-06-04 02:30:00,75.414,4,2022-06-04
2022-06-04 03:00:00,231.57,6,2022-06-04
2022-06-04 03:30:00,137.159,6,2022-06-04
2022-06-04 04:00:00,215.946,3,2022-06-04
2022-06-04 04:30:00,98.823,6,2022-06-04
2022-06-04 05:00:00,197.906,5,2022-06-04
2022-06-04 05:30:00,46.734,6,2022-06-04
2022-06-04 06:00:00,244.46,5,2022-06-04
2022-06-04 06:30:00,110.98,5,2022-06-04
2022-06-04 07:00:00,657.018,4,2022-06-04
2022-06-04 07:30:00,72.905,2,2022-06-04
2022-06-04 08:00:00,722.706,3,2022-06-04
2022-06-04 08:30:00,1800.0,0,2022-06-04
2022-06-04 09:00:00,365.217,0,2022-06-04
2022-06-04 09:30:00,1007.485,1,2022-06-04
2022-06-04 10:00:00,692.124,0,2022-06-04
2022-06-04 10:30:00,0.0,0,2022-06-04
2022-06-04 11:00:00,57.211,2,2022-06-04
2022-06-04 11:30:00,126.954,3,2022-06-04
2022-06-04 12:00:00,145.493,2,2022-06-04
2022-06-04 12:30:00,608.6,6,2022-06-04
2022-06-04 13:00:00,155.639,0,2022-06-04
2022-06-04 13:30:00,0.0,0,2022-06-04
2022-06-04 14:00:00,0.0,0,2022-06-04
2022-06-04 14:30:00,0.0,0,2022-06-04
2022-06-04 15:00:00,437.957,7,2022-06-04
2022-06-04 15:30:00,413.739,1,2022-06-04
2022-06-04 16:00:00,405.54,5,2022-06-04
2022-06-04 16:30:00,0.0,0,2022-06-04
2022-06-04 17:00:00,0.0,0,2022-06-04
2022-06-04 17:30:00,0.0,0,2022-06-04
2022-06-04 18:00:00,0.0,0,2022-06-04
2022-06-04 18:30:00,177.894,5,2022-06-04
2022-06-04 19:00:00,243.199,4,2022-06-04
2022-06-04 19:30:00,440.716,7,2022-06-04
2022-06-04 20:00:00,0.0,0,2022-06-04
2022-06-04 20:30:00,0.0,0,2022-06-04
2022-06-04 21:00:00,0.0,0,2022-06-04
2022-06-04 21:30:00,0.0,0,2022-06-04
2022-06-04 22:00:00,0.0,0,2022-06-04
2022-06-04 22:30:00,0.0,0,2022-06-04
2022-06-04 23:00:00,112.737,4,2022-06-04
2022-06-04 23:30:00,512.41,4,2022-06-04
2022-06-05 00:00:00,0.0,0,2022-06-05
2022-06-05 00:30:00,0.0,0,2022-06-05
2022-06-05 01:00:00,168.854,4,2022-06-05
2022-06-05 01:30:00,78.358,2,2022-06-05
2022-06-05 02:00:00,211.013,2,2022-06-05
2022-06-05 02:30:00,113.785,3,2022-06-05
2022-06-05 03:00:00,160.045,4,2022-06-05
2022-06-05 03:30:00,542.273,1,2022-06-05
2022-06-05 04:00:00,92.375,3,2022-06-05
2022-06-05 04:30:00,76.204,2,2022-06-05
2022-06-05 05:00:00,222.301,4,2022-06-05
2022-06-05 05:30:00,341.416,4,2022-06-05
2022-06-05 06:00:00,482.631,4,2022-06-05
2022-06-05 06:30:00,434.706,3,2022-06-05
2022-06-05 07:00:00,602.404,3,2022-06-05
2022-06-05 07:30:00,261.463,3,2022-06-05
2022-06-05 08:00:00,78.159,5,2022-06-05
2022-06-05 08:30:00,382.182,4,2022-06-05
2022-06-05 09:00:00,77.555,3,2022-06-05
2022-06-05 09:30:00,28.034,3,2022-06-05
2022-06-05 10:00:00,62.671,2,2022-06-05
2022-06-05 10:30:00,27.29,2,2022-06-05
2022-06-05 11:00:00,138.422,2,2022-06-05
2022-06-05 11:30:00,0.0,0,2022-06-05
2022-06-05 12:00:00,0.0,0,2022-06-05
2022-06-05 12:30:00,0.0,0,2022-06-05
2022-06-05 13:00:00,0.0,0,2022-06-05
2022-06-05 13:30:00,0.0,0,2022-06-05
2022-06-05 14:00:00,0.0,0,2022-06-05
2022-06-05 14:30:00,32.349,2,2022-06-05
2022-06-05 15:00:00,56.259,4,2022-06-05
2022-06-05 15:30:00,326.151,2,2022-06-05
2022-06-05 16:00:00,0.0,0,2022-06-05
2022-06-05 16:30:00,0.0,0,2022-06-05
2022-06-05 17:00:00,0.0,0,2022-06-05
2022-06-05 17:30:00,14.902,3,2022-06-05
2022-06-05 18:00:00,6.483,2,2022-06-05
2022-06-05 18:30:00,0.0,0,2022-06-05
2022-06-05 19:00:00,0.0,0,2022-06-05
2022-06-05 19:30:00,0.0,0,2022-06-05
2022-06-05 20:00:00,28.207,1,2022-06-05
2022-06-05 20:30:00,438.276,3,2022-06-05
2022-06-05 21:00:00,786.687,4,2022-06-05
2022-06-05 21:30:00,0.0,0,2022-06-05
2022-06-05 22:00:00,0.0,0,2022-06-05
2022-06-05 22:30:00,0.0,0,2022-06-05
2022-06-05 23:00:00,51.037,3,2022-06-05
2022-06-05 23:30:00,291.17,3,2022-06-05
2022-06-06 00:00:00,497.106,1,2022-06-06
2022-06-06 00:30:00,0.0,0,2022-06-06
2022-06-06 01:00:00,24.401,1,2022-06-06
2022-06-06 01:30:00,165.409,4,2022-06-06
2022-06-06 02:00:00,424.222,1,2022-06-06
2022-06-06 02:30:00,100.342,1,2022-06-06
2022-06-06 03:00:00,0.0,0,2022-06-06
2022-06-06 03:30:00,188.012,4,2022-06-06
2022-06-06 04:00:00,0.0,0,2022-06-06
2022-06-06 04:30:00,0.0,0,2022-06-06
2022-06-06 05:00:00,260.133,5,2022-06-06
2022-06-06 05:30:00,393.692,3,2022-06-06
2022-06-06 06:00:00,152.521,5,2022-06-06
2022-06-06 06:30:00,85.98,4,2022-06-06
2022-06-06 07:00:00,0.0,0,2022-06-06
2022-06-06 07:30:00,126.208,2,2022-06-06
2022-06-06 08:00:00,138.495,5,2022-06-06
2022-06-06 08:30:00,86.039,4,2022-06-06
2022-06-06 09:00:00,160.171,4,2022-06-06
2022-06-06 09:30:00,383.067,5,2022-06-06
2022-06-06 10:00:00,329.924,7,2022-06-06
2022-06-06 10:30:00,103.385,3,2022-06-06
2022-06-06 11:00:00,32.727,5,2022-06-06
2022-06-06 11:30:00,40.961,2,2022-06-06
2022-06-06 12:00:00,0.0,0,2022-06-06
2022-06-06 12:30:00,0.0,0,2022-06-06
2022-06-06 13:00:00,0.0,0,2022-06-06
2022-06-06 13:30:00,64.207,3,2022-06-06
2022-06-06 14:00:00,58.473,4,2022-06-06
2022-06-06 14:30:00,1.254,1,2022-06-06
2022-06-06 15:00:00,0.0,0,2022-06-06
2022-06-06 15:30:00,0.0,0,2022-06-06
2022-06-06 16:00:00,0.0,0,2022-06-06
2022-06-06 16:30:00,71.918,4,2022-06-06
2022-06-06 17:00:00,0.0,0,2022-06-06
2022-06-06 17:30:00,0.0,0,2022-06-06
2022-06-06 18:00:00,0.0,0,2022-06-06
2022-06-06 18:30:00,0.0,0,2022-06-06
2022-06-06 19:00:00,0.0,0,2022-06-06
2022-06-06 19:30:00,0.0,0,2022-06-06
2022-06-06 20:00:00,0.0,0,2022-06-06
2022-06-06 20:30:00,0.0,0,2022-06-06
2022-06-06 21:00:00,80.094,5,2022-06-06
2022-06-06 21:30:00,37.249,1,2022-06-06
2022-06-06 22:00:00,0.0,0,2022-06-06
2022-06-06 22:30:00,0.0,0,2022-06-06
2022-06-06 23:00:00,0.0,0,2022-06-06
2022-06-06 23:30:00,0.0,0,2022-06-06
2022-06-07 00:00:00,22.832,1,2022-06-07
2022-06-07 00:30:00,123.15,4,2022-06-07
2022-06-07 01:00:00,320.088,3,2022-06-07
2022-06-07 01:30:00,0.0,0,2022-06-07
2022-06-07 02:00:00,0.0,0,2022-06-07
2022-06-07 02:30:00,0.0,0,2022-06-07
2022-06-07 03:00:00,57.167,3,2022-06-07
2022-06-07 03:30:00,60.009,1,2022-06-07
2022-06-07 04:00:00,0.0,0,2022-06-07
2022-06-07 04:30:00,29.003,2,2022-06-07
2022-06-07 05:00:00,53.829,3,2022-06-07
2022-06-07 05:30:00,34.067,2,2022-06-07
2022-06-07 06:00:00,0.0,0,2022-06-07
2022-06-07 06:30:00,91.324,5,2022-06-07
2022-06-07 07:00:00,89.283,3,2022-06-07
2022-06-07 07:30:00,21.966,2,2022-06-07
2022-06-07 08:00:00,0.0,0,2022-06-07
2022-06-07 08:30:00,59.172,3,2022-06-07
2022-06-07 09:00:00,73.516,3,2022-06-07
2022-06-07 09:30:00,47.063,1,2022-06-07
2022-06-07 10:00:00,0.0,0,2022-06-07
2022-06-07 10:30:00,73.078,3,2022-06-07
2022-06-07 11:00:00,94.082,3,2022-06-07
2022-06-07 11:30:00,49.24,2,2022-06-07
2022-06-07 12:00:00,50.491,2,2022-06-07
2022-06-07 12:30:00,91.108,4,2022-06-07
2022-06-07 13:00:00,49.117,3,2022-06-07
2022-06-07 13:30:00,101.185,5,2022-06-07
2022-06-07 14:00:00,121.909,2,2022-06-07
2022-06-07 14:30:00,72.358,6,2022-06-07
2022-06-07 15:00:00,152.605,4,2022-06-07
2022-06-07 15:30:00,0.0,0,2022-06-07
2022-06-07 16:00:00,0.0,0,2022-06-07
2022-06-07 16:30:00,0.0,0,2022-06-07
2022-06-07 17:00:00,0.0,0,2022-06-07
2022-06-07 17:30:00,107.959,3,2022-06-07
2022-06-07 18:00:00,0.0,0,2022-06-07
2022-06-07 18:30:00,0.0,0,2022-06-07
2022-06-07 19:00:00,0.0,0,2022-06-07
2022-06-07 19:30:00,0.0,0,2022-06-07
2022-06-07 20:00:00,0.0,0,2022-06-07
2022-06-07 20:30:00,0.0,0,2022-06-07
2022-06-07 21:00:00,0.0,0,2022-06-07
2022-06-07 21:30:00,0.0,0,2022-06-07
2022-06-07 22:00:00,0.0,0,2022-06-07
2022-06-07 22:30:00,0.0,0,2022-06-07
2022-06-07 23:00:00,0.0,0,2022-06-07
2022-06-07 23:30:00,11.295,1,2022-06-07
2022-06-08 00:00:00,0.0,0,2022-06-08
2022-06-08 00:30:00,0.0,0,2022-06-08
2022-06-08 01:00:00,0.0,0,2022-06-08
2022-06-08 01:30:00,0.0,0,2022-06-08
2022-06-08 02:00:00,0.0,0,2022-06-08
2022-06-08 02:30:00,0.0,0,2022-06-08
2022-06-08 03:00:00,74.393,5,2022-06-08
2022-06-08 03:30:00,0.0,0,2022-06-08
2022-06-08 04:00:00,0.0,0,2022-06-08
2022-06-08 04:30:00,13.768,2,2022-06-08
2022-06-08 05:00:00,87.685,3,2022-06-08
2022-06-08 05:30:00,25.279,1,2022-06-08
2022-06-08 06:00:00,14.46,1,2022-06-08
2022-06-08 06:30:00,0.0,0,2022-06-08
2022-06-08 07:00:00,14.968,1,2022-06-08
2022-06-08 07:30:00,122.603,3,2022-06-08
2022-06-08 08:00:00,59.449,4,2022-06-08
2022-06-08 08:30:00,48.166,2,2022-06-08
2022-06-08 09:00:00,100.982,4,2022-06-08
2022-06-08 09:30:00,80.671,4,2022-06-08
2022-06-08 10:00:00,0.0,0,2022-06-08
2022-06-08 10:30:00,0.0,0,2022-06-08
2022-06-08 11:00:00,66.021,2,2022-06-08
2022-06-08 11:30:00,0.0,0,2022-06-08
2022-06-08 12:00:00,0.0,0,2022-06-08
2022-06-08 12:30:00,101.378,5,2022-06-08
2022-06-08 13:00:00,40.946,2,2022-06-08
2022-06-08 13:30:00,102.532,2,2022-06-08
2022-06-08 14:00:00,67.414,2,2022-06-08
2022-06-08 14:30:00,46.055,2,2022-06-08
2022-06-08 15:00:00,90.621,1,2022-06-08
2022-06-08 15:30:00,137.207,3,2022-06-08
2022-06-08 16:00:00,104.028,3,2022-06-08
2022-06-08 16:30:00,32.754,2,2022-06-08
2022-06-08 17:00:00,33.562,1,2022-06-08
2022-06-08 17:30:00,0.0,0,2022-06-08
2022-06-08 18:00:00,438.505,3,2022-06-08
2022-06-08 18:30:00,247.356,1,2022-06-08
2022-06-08 19:00:00,0.0,0,2022-06-08
2022-06-08 19:30:00,0.0,0,2022-06-08
2022-06-08 20:00:00,0.0,0,2022-06-08
2022-06-08 20:30:00,0.0,0,2022-06-08
2022-06-08 21:00:00,0.0,0,2022-06-08
2022-06-08 21:30:00,0.0,0,2022-06-08
2022-06-08 22:00:00,0.0,0,2022-06-08
2022-06-08 22:30:00,0.0,0,2022-06-08
2022-06-08 23:00:00,0.0,0,2022-06-08
2022-06-08 23:30:00,17.207,1,2022-06-08
2022-06-09 00:00:00,44.573,1,2022-06-09
2022-06-09 00:30:00,0.0,0,2022-06-09
2022-06-09 01:00:00,0.0,0,2022-06-09
2022-06-09 01:30:00,0.0,0,2022-06-09
2022-06-09 02:00:00,0.0,0,2022-06-09
2022-06-09 02:30:00,0.0,0,2022-06-09
2022-06-09 03:00:00,0.0,0,2022-06-09
2022-06-09 03:30:00,0.0,0,2022-06-09
2022-06-09 04:00:00,0.0,0,2022-06-09
2022-06-09 04:30:00,74.482,2,2022-06-09
2022-06-09 05:00:00,0.0,0,2022-06-09
2022-06-09 05:30:00,0.0,0,2022-06-09
2022-06-09 06:00:00,33.529,1,2022-06-09
2022-06-09 06:30:00,0.0,0,2022-06-09
2022-06-09 07:00:00,6.253,1,2022-06-09
2022-06-09 07:30:00,53.431,2,2022-06-09
2022-06-09 08:00:00,22.884,2,2022-06-09
2022-06-09 08:30:00,89.024,5,2022-06-09
2022-06-09 09:00:00,172.264,4,2022-06-09
2022-06-09 09:30:00,101.258,4,2022-06-09
2022-06-09 10:00:00,89.558,3,2022-06-09
2022-06-09 10:30:00,0.0,0,2022-06-09
2022-06-09 11:00:00,61.516,3,2022-06-09
2022-06-09 11:30:00,48.588,4,2022-06-09
2022-06-09 12:00:00,16.405,2,2022-06-09
2022-06-09 12:30:00,44.39,1,2022-06-09
2022-06-09 13:00:00,21.806,2,2022-06-09
2022-06-09 13:30:00,272.682,4,2022-06-09
2022-06-09 14:00:00,0.0,0,2022-06-09
2022-06-09 14:30:00,42.881,1,2022-06-09
2022-06-09 15:00:00,44.3,2,2022-06-09
2022-06-09 15:30:00,82.187,1,2022-06-09
2022-06-09 16:00:00,105.999,2,2022-06-09
2022-06-09 16:30:00,150.771,4,2022-06-09
2022-06-09 17:00:00,206.305,4,2022-06-09
2022-06-09 17:30:00,93.625,4,2022-06-09
2022-06-09 18:00:00,219.044,7,2022-06-09
2022-06-09 18:30:00,88.821,7,2022-06-09
2022-06-09 19:00:00,1044.198,10,2022-06-09
2022-06-09 19:30:00,1016.277,4,2022-06-09
2022-06-09 20:00:00,365.773,2,2022-06-09
2022-06-09 20:30:00,0.0,0,2022-06-09
2022-06-09 21:00:00,0.0,0,2022-06-09
2022-06-09 21:30:00,0.0,0,2022-06-09
2022-06-09 22:00:00,0.0,0,2022-06-09
2022-06-09 22:30:00,0.0,0,2022-06-09
2022-06-09 23:00:00,0.0,0,2022-06-09
2022-06-09 23:30:00,1006.034,1,2022-06-09
2022-06-10 00:00:00,459.811,1,2022-06-10
2022-06-10 00:30:00,0.0,0,2022-06-10
2022-06-10 01:00:00,82.322,2,2022-06-10
2022-06-10 01:30:00,0.0,0,2022-06-10
2022-06-10 02:00:00,0.0,0,2022-06-10
2022-06-10 02:30:00,0.0,0,2022-06-10
2022-06-10 03:00:00,0.0,0,2022-06-10
2022-06-10 03:30:00,0.0,0,2022-06-10
2022-06-10 04:00:00,0.0,0,2022-06-10
2022-06-10 04:30:00,0.0,0,2022-06-10
2022-06-10 05:00:00,0.0,0,2022-06-10
2022-06-10 05:30:00,0.0,0,2022-06-10
2022-06-10 06:00:00,99.351,2,2022-06-10
2022-06-10 06:30:00,0.0,0,2022-06-10
2022-06-10 07:00:00,0.0,0,2022-06-10
2022-06-10 07:30:00,0.0,0,2022-06-10
2022-06-10 08:00:00,46.807,3,2022-06-10
2022-06-10 08:30:00,86.854,4,2022-06-10
2022-06-10 09:00:00,21.487,3,2022-06-10
2022-06-10 09:30:00,179.69,5,2022-06-10
2022-06-10 10:00:00,44.594,0,2022-06-10
2022-06-10 10:30:00,105.545,2,2022-06-10
2022-06-10 11:00:00,74.256,1,2022-06-10
2022-06-10 11:30:00,1.432,1,2022-06-10
2022-06-10 12:00:00,156.17,6,2022-06-10
2022-06-10 12:30:00,16.736,1,2022-06-10
2022-06-10 13:00:00,36.28,1,2022-06-10
2022-06-10 13:30:00,0.0,0,2022-06-10
2022-06-10 14:00:00,318.459,3,2022-06-10
2022-06-10 14:30:00,0.0,0,2022-06-10
2022-06-10 15:00:00,267.626,4,2022-06-10
2022-06-10 15:30:00,275.054,2,2022-06-10
2022-06-10 16:00:00,66.111,1,2022-06-10
2022-06-10 16:30:00,179.092,4,2022-06-10
2022-06-10 17:00:00,61.446,2,2022-06-10
2022-06-10 17:30:00,93.634,2,2022-06-10
2022-06-10 18:00:00,142.985,3,2022-06-10
2022-06-10 18:30:00,209.558,8,2022-06-10
2022-06-10 19:00:00,41.304,1,2022-06-10
2022-06-10 19:30:00,192.363,4,2022-06-10
2022-06-10 20:00:00,46.557,2,2022-06-10
2022-06-10 20:30:00,93.029,1,2022-06-10
2022-06-10 21:00:00,0.0,0,2022-06-10
2022-06-10 21:30:00,0.0,0,2022-06-10
2022-06-10 22:00:00,0.0,0,2022-06-10
2022-06-10 22:30:00,0.0,0,2022-06-10
2022-06-10 23:00:00,0.0,0,2022-06-10
2022-06-10 23:30:00,0.0,0,2022-06-10
2022-06-11 00:00:00,0.0,0,2022-06-11
2022-06-11 00:30:00,0.0,0,2022-06-11
2022-06-11 01:00:00,0.0,0,2022-06-11
2022-06-11 01:30:00,0.0,0,2022-06-11
2022-06-11 02:00:00,1.619,1,2022-06-11
2022-06-11 02:30:00,0.0,0,2022-06-11
2022-06-11 03:00:00,0.0,0,2022-06-11
2022-06-11 03:30:00,0.0,0,2022-06-11
2022-06-11 04:00:00,77.769,2,2022-06-11
2022-06-11 04:30:00,91.003,6,2022-06-11
2022-06-11 05:00:00,0.0,0,2022-06-11
2022-06-11 05:30:00,0.0,0,2022-06-11
2022-06-11 06:00:00,0.0,0,2022-06-11
2022-06-11 06:30:00,0.0,0,2022-06-11
2022-06-11 07:00:00,648.927,3,2022-06-11
2022-06-11 07:30:00,0.0,0,2022-06-11
2022-06-11 08:00:00,0.0,0,2022-06-11
2022-06-11 08:30:00,563.691,4,2022-06-11
2022-06-11 09:00:00,116.162,1,2022-06-11
2022-06-11 09:30:00,13.729,2,2022-06-11
2022-06-11 10:00:00,163.638,2,2022-06-11
2022-06-11 10:30:00,129.635,2,2022-06-11
2022-06-11 11:00:00,723.645,4,2022-06-11
2022-06-11 11:30:00,0.0,0,2022-06-11
2022-06-11 12:00:00,1.143,1,2022-06-11
2022-06-11 12:30:00,29.763,3,2022-06-11
2022-06-11 13:00:00,520.539,3,2022-06-11
2022-06-11 13:30:00,1.81,1,2022-06-11
2022-06-11 14:00:00,0.0,0,2022-06-11
2022-06-11 14:30:00,8.334,1,2022-06-11
2022-06-11 15:00:00,186.086,2,2022-06-11
2022-06-11 15:30:00,45.082,1,2022-06-11
2022-06-11 16:00:00,0.0,0,2022-06-11
2022-06-11 16:30:00,907.58,6,2022-06-11
2022-06-11 17:00:00,356.237,4,2022-06-11
2022-06-11 17:30:00,288.833,2,2022-06-11
2022-06-11 18:00:00,84.979,2,2022-06-11
2022-06-11 18:30:00,153.005,2,2022-06-11
2022-06-11 19:00:00,129.621,4,2022-06-11
2022-06-11 19:30:00,37.631,3,2022-06-11
2022-06-11 20:00:00,111.462,2,2022-06-11
2022-06-11 20:30:00,276.096,1,2022-06-11
2022-06-11 21:00:00,790.377,0,2022-06-11
2022-06-11 21:30:00,0.0,0,2022-06-11
2022-06-11 22:00:00,35.21,2,2022-06-11
2022-06-11 22:30:00,0.0,0,2022-06-11
2022-06-11 23:00:00,0.0,0,2022-06-11
2022-06-11 23:30:00,0.0,0,2022-06-11
2022-06-12 00:00:00,0.0,0,2022-06-12
2022-06-12 00:30:00,0.0,0,2022-06-12
2022-06-12 01:00:00,440.471,1,2022-06-12
2022-06-12 01:30:00,0.0,0,2022-06-12
2022-06-12 02:00:00,0.0,0,2022-06-12
2022-06-12 02:30:00,0.0,0,2022-06-12
2022-06-12 03:00:00,0.0,0,2022-06-12
2022-06-12 03:30:00,0.0,0,2022-06-12
2022-06-12 04:00:00,49.574,1,2022-06-12
2022-06-12 04:30:00,0.0,0,2022-06-12
2022-06-12 05:00:00,0.0,0,2022-06-12
2022-06-12 05:30:00,0.0,0,2022-06-12
2022-06-12 06:00:00,0.0,0,2022-06-12
2022-06-12 06:30:00,0.0,0,2022-06-12
2022-06-12 07:00:00,46.15,3,2022-06-12
2022-06-12 07:30:00,83.607,1,2022-06-12
2022-06-12 08:00:00,0.0,0,2022-06-12
2022-06-12 08:30:00,68.747,3,2022-06-12
2022-06-12 09:00:00,118.076,3,2022-06-12
2022-06-12 09:30:00,131.196,6,2022-06-12
2022-06-12 10:00:00,65.094,1,2022-06-12
2022-06-12 10:30:00,252.85,2,2022-06-12
2022-06-12 11:00:00,131.085,2,2022-06-12
2022-06-12 11:30:00,435.051,3,2022-06-12
2022-06-12 12:00:00,398.541,3,2022-06-12
2022-06-12 12:30:00,529.479,4,2022-06-12
2022-06-12 13:00:00,634.262,5,2022-06-12
2022-06-12 13:30:00,786.47,1,2022-06-12
2022-06-12 14:00:00,0.0,0,2022-06-12
2022-06-12 14:30:00,0.0,0,2022-06-12
2022-06-12 15:00:00,43.831,1,2022-06-12
2022-06-12 15:30:00,457.75,2,2022-06-12
2022-06-12 16:00:00,0.0,0,2022-06-12
2022-06-12 16:30:00,145.353,2,2022-06-12
2022-06-12 17:00:00,117.588,3,2022-06-12
2022-06-12 17:30:00,731.323,3,2022-06-12
2022-06-12 18:00:00,98.506,2,2022-06-12
2022-06-12 18:30:00,446.659,3,2022-06-12
2022-06-12 19:00:00,178.979,5,2022-06-12
2022-06-12 19:30:00,72.959,2,2022-06-12
2022-06-12 20:00:00,126.152,5,2022-06-12
2022-06-12 20:30:00,0.0,0,2022-06-12
2022-06-12 21:00:00,1270.902,1,2022-06-12
2022-06-12 21:30:00,1441.612,1,2022-06-12
2022-06-12 22:00:00,1800.0,0,2022-06-12
2022-06-12 22:30:00,1800.0,0,2022-06-12
2022-06-12 23:00:00,193.588,0,2022-06-12
2022-06-12 23:30:00,13.652,1,2022-06-12
2022-06-13 00:00:00,36.361,1,2022-06-13
2022-06-13 00:30:00,0.0,0,2022-06-13
2022-06-13 01:00:00,0.0,0,2022-06-13
2022-06-13 01:30:00,0.0,0,2022-06-13
2022-06-13 02:00:00,0.0,0,2022-06-13
2022-06-13 02:30:00,34.003,1,2022-06-13
2022-06-13 03:00:00,0.0,0,2022-06-13
2022-06-13 03:30:00,0.0,0,2022-06-13
2022-06-13 04:00:00,568.246,2,2022-06-13
2022-06-13 04:30:00,77.409,2,2022-06-13
2022-06-13 05:00:00,0.0,0,2022-06-13
2022-06-13 05:30:00,0.0,0,2022-06-13
2022-06-13 06:00:00,0.0,0,2022-06-13
2022-06-13 06:30:00,0.0,0,2022-06-13
2022-06-13 07:00:00,73.764,2,2022-06-13
2022-06-13 07:30:00,0.0,0,2022-06-13
2022-06-13 08:00:00,19.583,2,2022-06-13
2022-06-13 08:30:00,88.326,4,2022-06-13
2022-06-13 09:00:00,71.814,4,2022-06-13
2022-06-13 09:30:00,117.081,8,2022-06-13
2022-06-13 10:00:00,216.545,4,2022-06-13
2022-06-13 10:30:00,376.76,7,2022-06-13
2022-06-13 11:00:00,51.476,1,2022-06-13
2022-06-13 11:30:00,62.543,2,2022-06-13
2022-06-13 12:00:00,961.428,3,2022-06-13
2022-06-13 12:30:00,31.093,1,2022-06-13
2022-06-13 13:00:00,24.574,1,2022-06-13
2022-06-13 13:30:00,0.0,0,2022-06-13
2022-06-13 14:00:00,0.0,0,2022-06-13
2022-06-13 14:30:00,34.886,1,2022-06-13
2022-06-13 15:00:00,169.931,4,2022-06-13
2022-06-13 15:30:00,156.82,1,2022-06-13
2022-06-13 16:00:00,0.0,0,2022-06-13
2022-06-13 16:30:00,598.484,2,2022-06-13
2022-06-13 17:00:00,129.55,4,2022-06-13
2022-06-13 17:30:00,255.15,4,2022-06-13
2022-06-13 18:00:00,90.561,4,2022-06-13
2022-06-13 18:30:00,284.078,3,2022-06-13
2022-06-13 19:00:00,353.267,3,2022-06-13
2022-06-13 19:30:00,431.432,5,2022-06-13
2022-06-13 20:00:00,1.159,1,2022-06-13
2022-06-13 20:30:00,337.119,3,2022-06-13
2022-06-13 21:00:00,766.398,0,2022-06-13
2022-06-13 21:30:00,0.0,0,2022-06-13
2022-06-13 22:00:00,0.0,0,2022-06-13
2022-06-13 22:30:00,0.0,0,2022-06-13
2022-06-13 23:00:00,0.0,0,2022-06-13
2022-06-13 23:30:00,0.0,0,2022-06-13
2022-06-14 00:00:00,0.0,0,2022-06-14
2022-06-14 00:30:00,0.0,0,2022-06-14
