01/01/20,01:00:00,-1.13006790492386
01/01/20,02:00:00,-0.646898924997604
01/01/20,03:00:00,1.47415996401827
01/01/20,04:00:00,2.44420713659733
01/01/20,05:00:00,5.20811530123764
01/01/20,06:00:00,4.82661790905568
01/01/20,07:00:00,6.55447571817234
01/01/20,08:00:00,6.7614519007763
01/01/20,09:00:00,5.14564212171397
01/01/20,10:00:00,4.55129000691348
01/01/20,11:00:00,2.7599255089596
01/01/20,12:00:00,2.51213913406218
01/01/20,13:00:00,2.43354997358703
01/01/20,14:00:00,0.472437176823166
01/01/20,15:00:00,-2.05207554953778
01/01/20,16:00:00,-4.14232780190696
01/01/20,17:00:00,-3.97817076380299
01/01/20,18:00:00,-4.39690055943403
01/01/20,19:00:00,-6.62384197332777
01/01/20,20:00:00,-6.32229998165118
01/01/20,21:00:00,-3.57808443684338
01/01/20,22:00:00,-4.00051150878794
01/01/20,23:00:00,-1.12705723435154
01/02/20,00:00:00,-1.44521391700734
01/02/20,01:00:00,0.962460024861004
01/02/20,02:00:00,-0.360015267178945
01/02/20,03:00:00,2.10258138105273
01/02/20,04:00:00,5.35819854872163
01/02/20,05:00:00,6.03883960994085
01/02/20,06:00:00,8.38628186644082
01/02/20,07:00:00,5.98871858255991
01/02/20,08:00:00,5.69260969790171
01/02/20,09:00:00,4.45834295706198
01/02/20,10:00:00,2.64385362238251
01/02/20,11:00:00,1.19029562322165
01/02/20,12:00:00,2.320568896897
01/02/20,13:00:00,-1.89271840379221
01/02/20,14:00:00,-1.494195189661
01/02/20,15:00:00,-5.06303674850166
01/02/20,16:00:00,-4.26151387524828
01/02/20,17:00:00,-6.13090856560731
01/02/20,18:00:00,-7.06224932630921
01/02/20,19:00:00,-5.48617039634821
01/02/20,20:00:00,-4.24663513044769
01/02/20,21:00:00,-4.74737883027702
01/02/20,22:00:00,-1.3534587451837
01/02/20,23:00:00,0.361868499589841
01/03/20,00:00:00,1.74333438470867
